Date,Vụ nuôi,module_name,ao,Loại ao,Công nghệ nuôi,area,Giống tôm,Tuổi tôm,Time,Mực nước,Thay nước (cm),Nhiệt độ,pH,Độ mặn,TDS,Độ đục,DO,Độ màu,Độ trong,Độ kiềm,Độ cứng,Amoni,Nitrat,Nitrit,Phosphate (PO43-),Silica,Season,Ngày thả
10/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,32.0,14.0,79.0,0.0,30.19353485,7.702203751,27.74734688,27.57248497,24.82446289,6.050641537,196.0,23.0,144.0,5000.0,0.64,0.0,0.0,1.8,5.4,Rainy,20.0
10/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,32.0,17.0,80.0,0.0,30.38015556,7.779172897,28.78238678,28.48469543,24.65348244,6.125502586,199.0,29.0,131.0,5000.0,0.48,0.0,0.0,1.3,6.65,Rainy,20.0
10/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,32.0,8.0,92.0,0.0,27.80775261,7.9,28.38446236,28.16108704,33.90650177,6.157205582,316.0,30.0,152.0,4500.0,1.44,0.0,0.0,0.0,1.76,Rainy,20.0
10/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,32.0,11.5,94.0,0.0,29.43295097,7.691814423,27.16597748,27.05957413,34.5369072,6.478758335,306.0,26.0,156.0,5000.0,1.12,0.0,0.0,0.1,3.16,Rainy,20.0
10/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,32.0,14.0,82.0,0.0,29.68330765,7.757795811,28.58338737,28.31913948,26.45119476,6.117643833,296.0,27.0,150.0,4500.0,0.76,0.0,0.011,1.4,5.04,Rainy,20.0
10/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,32.0,17.0,81.0,25.0,29.90362358,7.835985412,28.89784241,28.5959568,29.80701256,6.058792591,290.0,21.0,140.0,5000.0,0.84,0.1,0.01,0.1,6.5,Rainy,20.0
9/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,31.0,8.0,100.0,0.0,29.94151306,7.813879967,29.17965508,28.84493256,26.69332695,6.08427763,230.0,30.0,145.0,5000.0,0.92,0.0,0.0,1.9,4.0,Rainy,19.0
9/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,31.0,11.5,86.0,0.0,29.87010193,7.51889801,23.93387413,24.14473915,25.86531067,6.064569473,277.0,25.0,142.0,5000.0,1.64,0.0,0.008,1.2,3.4,Rainy,19.0
9/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,31.0,14.0,84.0,0.0,30.76402855,7.60545063,29.20845985,28.86430359,29.39543915,5.796887875,287.0,31.0,147.0,4500.0,2.44,0.0,0.0,2.6,3.8,Rainy,19.0
9/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,31.0,17.0,85.0,0.0,30.6919899,7.51145649,29.5197506,29.13956642,29.4888916,4.677947044,317.0,27.0,145.0,5000.0,2.88,0.0,0.003,2.9,2.8,Rainy,19.0
9/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,31.0,8.0,112.0,25.0,28.95855904,8.0,25.36745644,14.22648144,32.89947891,6.297136784,230.0,25.0,160.0,5000.0,2.8,0.0,0.004,1.0,2.8,Rainy,19.0
9/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,31.0,11.5,90.0,0.0,29.83766174,7.675386906,26.55707741,26.51185989,30.96485138,6.320719242,329.0,23.0,153.0,4500.0,2.2,0.0,0.0,1.6,2.52,Rainy,19.0
9/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,31.0,14.0,87.0,0.0,30.5382328,7.682020664,29.46030998,29.0882225,36.37828445,5.493199825,308.0,29.0,159.0,4500.0,0.7,0.0,0.0,1.6,4.75,Rainy,19.0
9/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,31.0,17.0,86.0,0.0,30.25466156,7.763416767,26.43390656,26.39880753,32.28735352,5.67791748,270.0,30.0,157.0,5000.0,2.4,0.0,0.0,2.2,4.1,Rainy,19.0
8/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,30.0,8.0,89.0,0.0,29.57154375,8.0,28.81254636,28.53187524,25.6110765,6.314547263,290.0,24.0,134.0,5500.0,0.16,0.0,0.0,1.1,2.0,Rainy,18.0
8/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,30.0,11.5,92.0,0.0,31.03064346,7.729255676,29.3425808,28.98098564,24.96747017,6.381933689,383.0,24.0,137.0,5000.0,0.72,1.7,0.028,1.4,2.52,Rainy,18.0
8/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,30.0,14.0,93.0,0.0,31.57834625,7.866551876,29.57403564,29.18099594,24.03110313,5.754187584,350.0,25.0,140.0,5000.0,0.67,0.0,0.01,1.3,2.47,Rainy,18.0
8/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,30.0,17.0,93.0,0.0,31.57834625,7.866551876,29.57403564,29.18099594,24.03110313,5.754187584,350.0,25.0,140.0,5000.0,0.67,0.0,0.01,1.3,2.47,Rainy,18.0
8/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,30.0,8.0,91.0,0.0,29.6523459,8.0,29.47352685,29.10254785,30.79464952,6.173586253,282.0,23.0,146.0,5000.0,0.86,0.0,0.0,0.8,2.32,Rainy,18.0
8/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,30.0,11.5,91.0,0.0,30.99158478,7.758501053,25.94240487,21.19439042,29.92464256,7.327756405,303.0,23.0,150.0,4500.0,0.88,0.0,0.01,0.3,2.2,Rainy,18.0
8/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,30.0,14.0,95.0,0.0,31.30971718,7.755446434,21.2753582,21.70610237,29.62244415,6.103564739,341.0,24.0,154.0,5000.0,1.04,0.1,0.038,1.9,3.16,Rainy,18.0
8/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,30.0,17.0,95.0,0.0,31.30971718,7.755446434,21.2753582,21.70610237,29.62244415,6.103564739,341.0,24.0,154.0,5000.0,1.04,0.1,0.038,1.9,3.16,Rainy,18.0
7/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,29.0,6.0,90.0,0.0,29.83766174,7.675386906,26.55707741,26.51185989,30.96485138,6.320719242,212.0,27.0,142.0,5500.0,0.92,0.0,0.01,0.1,2.0,Rainy,17.0
7/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,29.0,10.0,90.0,0.0,31.00362396,7.921105385,28.87920761,28.57170296,23.08148193,6.494008064,301.0,25.0,150.0,5000.0,1.6,0.0,0.003,0.3,0.5,Rainy,17.0
7/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,29.0,13.0,89.0,0.0,32.20357895,8.227942467,28.87504959,28.56175041,25.57821846,6.517510891,273.0,23.0,156.0,5000.0,0.24,0.0,0.0,0.7,2.5,Rainy,17.0
7/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,29.0,17.0,80.0,0.0,31.54684258,8.230062485,26.25014877,26.22758102,25.67174412,5.758840561,295.0,29.0,125.0,5000.0,1.08,0.0,0.046,0.9,1.5,Rainy,17.0
7/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,29.0,8.0,92.0,0.0,28.83728409,8.0,29.21057129,28.88233948,30.61301613,6.332378387,230.0,30.0,166.0,5000.0,2.48,0.0,0.03,1.0,0.65,Rainy,17.0
7/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,29.0,11.5,90.0,0.0,31.1319294,8.006696701,29.06354254,0.130969077,6.091973305,7.080898285,301.0,24.0,168.0,5000.0,1.88,0.0,0.047,1.3,0.65,Rainy,17.0
7/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,29.0,14.0,85.0,0.0,31.62517929,7.91659832,29.15553093,28.81238174,30.31739998,5.5906353,303.0,24.0,152.0,5000.0,3.56,1.5,0.018,1.1,0.75,Rainy,17.0
7/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,29.0,17.0,80.0,0.0,31.41701508,7.806204319,29.30071259,28.9417038,22.05044365,5.588883877,313.0,25.0,157.0,5000.0,5.68,0.0,0.01,2.9,2.15,Rainy,17.0
6/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,28.0,8.0,95.0,30.0,29.92560577,7.620559692,27.29992294,27.17552948,28.01344515,6.144221306,303.0,28.0,167.0,4500.0,1.46,0.0,0.033,2.4,6.55,Rainy,16.0
6/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,28.0,11.5,92.0,0.0,30.0082798,8.130645752,27.40254128,26.45617651,26.85418741,7.624011517,213.0,25.0,165.0,5000.0,1.26,0.0,0.047,2.0,5.3,Rainy,16.0
6/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,28.0,14.0,89.0,0.0,32.25570297,7.855456352,27.98764229,27.77519226,26.73065376,5.486933231,196.0,26.0,168.0,5000.0,0.94,0.0,0.038,1.9,4.9,Rainy,16.0
6/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,28.0,17.0,91.0,0.0,32.9762001,8.079979897,27.96845245,27.75571442,18.92783928,5.94532156,199.0,26.0,166.0,5000.0,0.64,0.0,0.049,1.8,4.35,Rainy,16.0
6/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,28.0,8.0,92.0,30.0,29.79002953,7.96691227,28.43951035,28.19065094,25.29428101,6.239593506,316.0,24.0,170.0,4500.0,4.0,0.0,0.043,2.4,2.9,Rainy,16.0
6/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,28.0,11.5,91.0,0.0,31.16735458,8.127872467,25.63334656,25.67518997,24.89178115,6.077214718,306.0,26.0,173.0,4500.0,4.2,0.1,0.047,2.0,2.15,Rainy,16.0
6/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,28.0,14.0,89.0,0.0,31.40930939,7.848721981,28.68313026,28.39582825,22.23106956,5.596671104,296.0,26.0,170.0,4500.0,5.2,0.0,0.05,2.2,2.15,Rainy,16.0
6/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,28.0,17.0,91.0,0.0,31.86864471,7.948900223,28.43566132,28.17431259,14.93138599,5.684700966,290.0,27.0,173.0,4500.0,4.0,0.0,0.047,2.3,2.65,Rainy,16.0
5/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,27.0,6.0,92.0,0.0,28.83728409,8.0,29.21057129,28.88233948,30.61301613,6.332378387,212.0,29.0,166.0,5000.0,7.75,0.0,0.027,3.5,5.65,Rainy,15.0
5/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,27.0,10.0,100.0,0.0,30.92609406,7.88724184,27.05038452,26.94657326,37.73936844,6.077897072,237.0,24.0,169.0,4500.0,5.65,0.0,0.023,4.7,5.45,Rainy,15.0
5/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,27.0,13.0,90.0,0.0,31.23480606,7.94461441,26.49774933,26.45079803,67.25388336,5.84317255,335.0,24.0,165.0,4500.0,5.45,0.0,0.0,2.0,4.5,Rainy,15.0
5/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,27.0,17.0,110.0,0.0,31.25126457,8.1,25.36607933,25.43420029,68.58861542,6.404449463,212.0,27.0,163.0,4500.0,4.5,0.0,0.006,2.6,4.85,Rainy,15.0
5/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,27.0,8.0,90.0,0.0,29.50125694,8.099005699,24.5313282,24.68895149,19.62,6.673258305,296.0,25.0,166.0,4500.0,4.12,0.0,0.046,2.6,3.35,Rainy,15.0
5/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,27.0,11.5,100.0,0.0,30.25712585,8.027952194,26.98012352,18.63849258,1.883554816,7.191287041,401.0,23.0,164.0,4500.0,4.26,0.0,0.053,3.0,4.15,Rainy,15.0
5/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,27.0,14.0,90.0,0.0,30.77239227,8.288702011,27.13182039,26.9266088,22.40898132,7.204675198,530.0,29.0,157.0,4500.0,2.04,0.0,0.0,1.9,1.95,Rainy,15.0
5/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,27.0,17.0,100.0,0.0,31.11641884,8.0,27.52892303,27.37238884,49.81101608,6.464717388,316.0,30.0,161.0,4500.0,2.24,0.0,0.004,2.5,3.25,Rainy,15.0
4/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,26.0,8.0,120.0,0.0,29.51667023,7.938096046,26.2882843,26.27305603,21.25190926,6.353009701,164.0,24.0,164.0,4500.0,1.98,0.0,0.025,2.1,5.1,Rainy,14.0
4/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,26.0,11.5,130.0,0.0,30.68384933,7.82,26.38202477,26.34986115,16.06649208,5.984043598,295.0,24.0,171.0,4500.0,1.62,0.0,0.019,1.1,3.65,Rainy,14.0
4/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,26.0,14.0,110.0,0.0,31.63020325,7.887983322,25.39657402,25.46023178,26.69004631,6.113728523,225.0,29.0,170.0,4500.0,2.24,0.0,0.012,1.7,4.25,Rainy,14.0
4/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,26.0,17.0,100.0,0.0,30.68214607,8.090044022,26.55435371,26.50427055,25.00402069,5.963366985,256.0,27.0,175.0,4500.0,2.58,0.0,0.003,1.2,3.0,Rainy,14.0
4/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,26.0,8.0,123.0,0.0,29.38236427,7.909524918,27.51986694,27.37585258,12.01966095,6.748167515,190.0,27.0,167.0,4500.0,4.24,0.0,0.039,2.3,3.2,Rainy,14.0
4/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,26.0,11.5,120.0,0.0,30.61833572,7.822918892,26.39012909,26.357481,17.16810417,5.953617573,211.0,30.0,180.0,4500.0,3.2,0.0,0.016,1.4,2.05,Rainy,14.0
4/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,26.0,14.0,120.0,0.0,31.12164879,8.192369461,22.38122749,22.72298813,22.83143616,6.377956867,365.0,28.0,178.0,4500.0,3.24,0.0,0.01,1.9,2.35,Rainy,14.0
4/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,26.0,17.0,100.0,0.0,30.04362869,8.132301331,20.41549873,20.91454887,22.19354248,6.746266842,397.0,30.0,166.0,4500.0,2.9,0.0,0.02,1.6,1.5,Rainy,14.0
3/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,25.0,8.0,90.0,0.0,29.50125694,8.099005699,24.5313282,24.68895149,19.62,6.673258305,195.0,32.0,179.0,4500.0,1.58,0.0,0.0,2.3,5.4,Rainy,13.0
3/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,25.0,11.5,120.0,0.0,28.8100853,8.3,26.3623867,26.34503555,16.89736748,6.363589287,195.0,30.0,180.0,4500.0,1.34,0.0,0.0,2.5,4.6,Rainy,13.0
3/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,25.0,14.0,100.0,0.0,29.70153046,7.812050819,25.81677437,25.84813118,31.75466919,6.336077213,217.0,24.0,184.0,4500.0,1.44,0.0,0.0,2.1,4.9,Rainy,13.0
3/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,25.0,17.0,90.0,0.0,28.11184879,7.735649599,29.09764239,25.90184465,29.15477221,7.655533724,210.0,24.0,173.0,4500.0,1.38,0.0,0.0,2.3,4.35,Rainy,13.0
3/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,25.0,8.0,110.0,0.0,28.69572258,8.3,27.47288895,27.33990288,17.35688591,6.326541424,156.0,25.0,181.0,4500.0,2.08,0.0,0.0,1.4,9.35,Rainy,13.0
3/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,25.0,11.5,100.0,0.0,29.34905624,7.895612717,24.11057472,24.30824852,27.15894021,6.413811684,164.0,28.0,180.0,4500.0,2.72,0.0,0.0,1.6,6.05,Rainy,13.0
3/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,25.0,14.0,90.0,0.0,29.07945442,7.890423298,26.31860924,26.30355644,30.18464113,6.479631424,171.0,25.0,180.0,4500.0,2.84,0.0,0.0,1.5,5.55,Rainy,13.0
3/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,25.0,17.0,90.0,0.0,29.02352574,8.026525417,28.74128097,24.24284879,31.15498442,6.936524789,170.0,26.0,186.0,4500.0,2.94,0.0,0.0,1.5,5.1,Rainy,13.0
2/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,24.0,8.0,95.0,0.0,31.30971718,7.755446434,21.2753582,21.70610237,29.62244415,6.103564739,292.0,26.0,171.0,4500.0,8.48,0.0,0.033,5.4,3.6,Rainy,12.0
2/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,24.0,11.5,95.0,0.0,31.30971718,7.755446434,21.2753582,21.70610237,29.62244415,6.103564739,264.0,28.0,174.0,4500.0,8.75,0.0,0.059,7.7,4.2,Rainy,12.0
2/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,24.0,14.0,90.0,0.0,29.83766174,7.675386906,26.55707741,26.51185989,30.96485138,6.320719242,301.0,33.0,168.0,4500.0,7.2,0.0,0.0,4.8,5.05,Rainy,12.0
2/7/2022,Vụ 2-2022,B4,D3N5,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,24.0,17.0,90.0,0.0,31.00362396,7.921105385,28.87920761,28.57170296,23.08148193,6.494008064,210.0,30.0,168.0,4500.0,1.1,0.0,0.01,1.8,8.2,Rainy,12.0
2/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,24.0,8.0,89.0,0.0,32.20357895,8.227942467,28.87504959,28.56175041,25.57821846,6.517510891,166.0,31.0,164.0,4500.0,2.2,0.0,0.03,1.6,4.45,Rainy,12.0
2/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,24.0,11.5,80.0,0.0,31.54684258,8.230062485,26.25014877,26.22758102,25.67174412,5.758840561,165.0,29.0,162.0,4500.0,2.24,0.0,0.0,0.9,4.4,Rainy,12.0
2/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,24.0,14.0,90.0,0.0,29.83766174,7.675386906,26.55707741,26.51185989,30.96485138,6.320719242,166.0,31.0,164.0,4500.0,2.2,0.0,0.03,1.6,4.45,Rainy,12.0
2/7/2022,Vụ 2-2022,B4,D5N9,Rectangle,"two period, grow, exchange water",1785.0,Vietuc,24.0,17.0,87.0,0.0,30.5382328,7.682020664,29.46030998,29.0882225,36.37828445,5.493199825,170.0,28.0,162.0,4500.0,2.24,0.0,0.0,0.9,4.4,Rainy,12.0
1/7/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,8.0,86.0,0.0,30.25466156,7.763416767,26.43390656,26.39880753,32.28735352,5.67791748,349.0,28.0,154.0,4500.0,6.44,0.0,0.021,5.9,2.75,Rainy,11.0
1/7/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,11.5,93.0,0.0,29.28462791,7.397376537,24.83006096,24.96078873,71.76580811,5.81084919,298.0,29.0,153.0,4500.0,6.6,0.0,0.059,6.1,2.8,Rainy,11.0
1/7/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,14.0,93.0,0.0,29.52782059,7.557996273,27.29430199,27.17343903,47.42599487,5.908655167,330.0,27.0,125.0,4500.0,5.4,0.0,0.054,4.6,3.15,Rainy,11.0
1/7/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,17.0,93.0,0.0,29.58805466,7.9,25.14405823,25.24257851,24.84753418,5.726980686,277.0,29.0,143.0,4500.0,7.0,0.0,0.037,5.4,3.6,Rainy,11.0
1/7/2022,Vụ 2-2022,B4,D5N9,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,8.0,91.0,0.0,28.78083801,7.625075817,26.89438438,26.82210541,19.60545158,5.85669899,324.0,27.0,171.0,4500.0,7.92,0.0,0.011,5.6,2.4,Rainy,11.0
1/7/2022,Vụ 2-2022,B4,D5N9,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,11.5,92.0,0.0,29.01997375,7.501529694,24.25639534,24.44276047,99.04937744,5.74857235,324.0,27.0,170.0,4500.0,8.76,0.0,0.059,6.4,2.25,Rainy,11.0
1/7/2022,Vụ 2-2022,B4,D5N9,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,14.0,92.0,0.0,29.4212532,7.560850143,25.71565437,25.75902557,109.2306213,5.750473499,321.0,30.0,175.0,4500.0,6.64,0.0,0.034,5.1,2.6,Rainy,11.0
1/7/2022,Vụ 2-2022,B4,D5N9,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,17.0,92.0,0.0,29.30472565,7.9,25.4701519,25.53867912,66.96917725,5.715389729,343.0,28.0,169.0,4500.0,8.28,0.0,0.022,6.4,3.2,Rainy,11.0
30/6/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,8.0,91.0,15.0,29.5,8.0,32.2,30.01,47.42599487,8.0,399.0,30.0,125.0,4000.0,5.92,0.0,0.015,1.2,1.85,Rainy,10.0
30/6/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,11.5,89.0,0.0,30.59985924,6.98244574,21.76616859,22.16002846,2.332056284,6.261665821,305.0,35.0,156.0,4500.0,5.92,0.0,0.019,5.9,1.6,Rainy,10.0
30/6/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,14.0,80.0,0.0,30.67987061,7.12824491,26.24554062,26.2274971,28.29762077,5.999838829,424.0,30.0,149.0,4500.0,3.2,0.0,0.016,5.4,1.5,Rainy,10.0
30/6/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,17.0,80.0,0.0,30.36441231,7.21487741,26.54446411,26.49721336,22.60284615,5.605726242,271.0,33.0,141.0,4500.0,3.08,0.0,0.012,5.5,1.65,Rainy,10.0
30/6/2022,Vụ 2-2022,B4,D5N9,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,8.0,97.0,15.0,29.5,7.9,31.9,26.2274971,28.29762077,8.2,357.0,30.0,152.0,4500.0,6.32,0.0,0.022,5.7,1.75,Rainy,10.0
30/6/2022,Vụ 2-2022,B4,D5N9,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,11.5,87.0,0.0,30.45268631,6.96318388,24.83006096,24.96078873,18.20237003,6.64730835,271.0,32.0,154.0,4500.0,6.92,0.0,0.012,5.2,2.5,Rainy,10.0
30/6/2022,Vụ 2-2022,B4,D5N9,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,14.0,75.0,0.0,30.93266296,6.89013764,24.38795471,24.55180168,82.68698883,5.740043163,324.0,30.0,165.0,4500.0,5.0,0.0,0.025,5.0,2.9,Rainy,10.0
30/6/2022,Vụ 2-2022,B4,D5N9,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,17.0,83.0,0.0,30.50041008,7.12446527,26.48657608,26.44456673,18.62233162,5.365160942,242.0,30.0,149.0,4500.0,4.08,0.0,0.024,4.4,2.65,Rainy,10.0
29/6/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,8.0,80.0,0.0,30.67987061,7.12824491,26.24554062,26.2274971,28.29762077,5.999838829,239.0,30.0,167.0,4500.0,7.64,0.0,0.023,2.3,2.0,Rainy,9.0
29/6/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,11.5,96.0,0.0,30.5,8.1,25.5,27.17343903,47.42599487,7.6,336.0,29.0,163.0,4500.0,7.56,0.0,0.017,3.3,1.1,Rainy,9.0
29/6/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,14.0,76.0,0.0,29.30472565,7.6,24.72,25.24257851,254.8475342,3.26,285.0,32.0,163.0,4500.0,3.8,0.0,0.007,3.8,1.15,Rainy,9.0
29/6/2022,Vụ 2-2022,B4,D3N5,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,17.0,70.0,0.0,31.3,7.44,24.17,26.82210541,19.60545158,5.11,353.0,30.0,150.0,4500.0,4.56,0.0,0.0,4.3,1.35,Rainy,9.0
29/6/2022,Vụ 2-2022,B4,D5N9,Circle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,8.0,103.0,0.0,29.1,8.0,32.1,24.44276047,99.04937744,8.0,313.0,30.0,163.0,4500.0,5.68,0.0,0.018,2.5,1.6,Rainy,9.0
