farm,module_name,Date,day_age,Độ mặn,Độ kiềm,pH,Nhiệt độ,TDS,module,TAN,type3,Season,Loại ao,Giống tôm,Công nghệ nuôi,Mực nước,Vụ nuôi,Time,Độ trong,ao,Độ cứng,Độ màu,area,Ngày thả,Tuổi tôm
Farm_Mien_Nam,2A2,6/5/2024,48.0,32.7001915,124.0,8.019590378,32.49571228,31.90971375,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A2,4605,275,834,31,45
Farm_Mien_Nam,2A3,6/7/2024,50.0,33.60736465,124.0,7.884399414,31.54838562,32.70141602,Khu_2,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,401,415
Farm_Mien_Nam,2A4,6/7/2024,50.0,33.79057312,124.0,7.919587135,31.72322464,32.85830307,Khu_2,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A4,4605,275,834,38,52
Farm_Mien_Nam,2A5,4/30/2024,12.0,33.95915222,124.0,8.281375885,32.44811249,32.99784088,Khu_2,0.5,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A5,4605,275,834,30,44
Farm_Mien_Nam,2A1,4/30/2024,12.0,33.95915222,124.0,8.351050377,31.68264008,32.99784088,Khu_2,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,30,44
Farm_Mien_Nam,2B8,6/1/2024,44.0,30.39936829,124.0,8.251269341,30.54050636,29.91483116,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,28,42
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2B8,5/30/2024,42.0,29.69726753,124.0,8.29224205,30.89567947,29.29465103,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,26,40
Farm_Mien_Nam,2A3,6/5/2024,48.0,32.53762054,124.0,8.061928749,32.45872498,31.76885986,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,399,413
Farm_Mien_Nam,2A1,6/7/2024,50.0,34.98842621,124.0,7.873073101,31.50513649,33.89121246,Khu_2,0.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A1,4605,275,834,68,82
Farm_Mien_Nam,2A5,5/1/2024,13.0,40.0,124.0,8.500831604,31.83371735,32.99784088,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A5,4605,275,834,31,45
Farm_Mien_Nam,2A1,5/2/2024,14.0,33.95915222,124.0,8.3,32.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A1,4605,275,834,32,46
Farm_Mien_Nam,2A5,5/2/2024,14.0,33.95915222,124.0,8.4,30.2,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A5,4605,275,834,32,46
Farm_Mien_Nam,2A1,5/2/2024,14.0,33.95915222,124.0,8.3,32.0,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A1,4605,275,834,32,46
Farm_Mien_Nam,2A3,5/5/2024,17.0,33.95915222,124.0,8.3,33.8,32.99784088,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,368,382
Farm_Mien_Nam,2A3,5/12/2024,24.0,33.95915222,124.0,7.8,31.4,32.99784088,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,375,389
Farm_Mien_Nam,2A3,5/12/2024,24.0,33.95915222,124.0,7.9,31.04810333,32.99784088,Khu_2,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,375,389
Farm_Mien_Nam,2B8,5/20/2024,32.0,37.91008759,124.0,8.265824318,30.87273216,36.38934326,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,16,30
Farm_Mien_Nam,2B8,5/24/2024,36.0,34.77039719,124.0,8.151703835,33.10964584,33.69260406,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B8,4605,275,834,20,34
Farm_Mien_Nam,2A2,5/25/2024,37.0,35.35155487,124.0,7.930594444,33.04423904,34.19124222,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A2,4605,275,834,20,34
Farm_Mien_Nam,2A3,5/26/2024,38.0,34.5159874,124.0,8.07982254,32.90407181,33.4752388,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,389,403
Farm_Mien_Nam,2B7,5/26/2024,38.0,34.84648132,124.0,8.269680977,33.00603104,33.7585144,Khu_2,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B7,4605,275,834,23,37
Farm_Mien_Nam,2A4,6/12/2024,55.0,35.22405624,124.0,7.872473717,31.34368324,34.09482193,Khu_2,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A4,4605,275,834,43,57
Farm_Mien_Nam,2B7,6/12/2024,55.0,35.43529129,124.0,7.850514412,31.14294243,34.277771,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B7,4605,275,834,40,54
Farm_Mien_Nam,2A2,6/15/2024,58.0,35.89673996,124.0,8.052580833,31.7262764,34.66735077,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A2,4605,275,834,41,55
Farm_Mien_Nam,2A2,6/15/2024,58.0,35.89673996,124.0,8.052580833,31.7262764,34.66735077,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A2,4605,275,834,41,55
Farm_Mien_Nam,2A2,6/15/2024,58.0,35.89673996,124.0,8.052580833,31.7262764,34.66735077,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A2,4605,275,834,41,55
Farm_Mien_Nam,2A2,6/15/2024,58.0,35.89673996,124.0,8.052580833,31.7262764,34.66735077,Khu_2,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A2,4605,275,834,41,55
Farm_Mien_Nam,2A3,6/17/2024,60.0,35.26760101,124.0,7.789518356,31.83923149,34.12790298,Khu_2,1.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A3,4605,275,834,411,425
Farm_Mien_Nam,2A2,6/18/2024,61.0,35.19784546,124.0,7.658165932,30.15331841,34.08449173,Khu_2,0.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A2,4605,275,834,44,58
Farm_Mien_Nam,2A2,6/18/2024,61.0,35.48654938,124.0,7.857918739,30.43781281,34.32894516,Khu_2,0.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,22.5,2A2,4605,275,834,44,58
Farm_Mien_Nam,2A3,6/19/2024,62.0,35.99114227,124.0,7.598668098,30.82064438,34.75674057,Khu_2,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A3,4605,275,834,413,427
Farm_Mien_Nam,2B8,6/22/2024,65.0,35.67755127,124.0,7.650312901,29.46540833,34.50442505,Khu_2,1.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B8,4605,275,834,49,63
Farm_Mien_Nam,2B7,6/23/2024,66.0,35.18128586,124.0,7.678358555,29.20003319,34.08214188,Khu_2,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2B7,4605,275,834,51,65
Farm_Mien_Nam,2B7,6/24/2024,67.0,34.61088181,124.0,7.709812164,28.59114647,33.59983444,Khu_2,1.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2B7,4605,275,834,52,66
Farm_Mien_Nam,2A3,6/24/2024,67.0,34.85353851,124.0,7.658373833,28.49733734,33.81024551,Khu_2,1.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,22.5,2A3,4605,275,834,418,432
Farm_Mien_Nam,2A2,6/28/2024,71.0,35.06368637,124.0,7.807724953,31.13000298,33.95919418,Khu_2,1.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,22.5,2A2,4605,275,834,54,68
